precision,recall,threshold
0.06749257245361287,0.9885057471264368,0.025845853611826897
0.06750014015809834,0.9885057471264368,0.025858160108327866
0.06751906684611933,0.9885057471264368,0.02586156502366066
0.06754179288679457,0.9885057471264368,0.025869818404316902
0.0675645342312009,0.9885057471264368,0.02588072419166565
0.06757591064713477,0.9885057471264368,0.025890154764056206
0.06759108516252176,0.9885057471264368,0.025892365723848343
0.06759487985627667,0.9885057471264368,0.025907766073942184
0.06762145464757091,0.9885057471264368,0.025908242911100388
0.06762905128349155,0.9885057471264368,0.025915514677762985
0.06764805034273513,0.9885057471264368,0.02592000737786293
0.06765185143563522,0.9885057471264368,0.025924047455191612
0.06766706007980666,0.9885057471264368,0.02592940255999565
0.06768608050371036,0.9885057471264368,0.025933092460036278
0.06769749789148159,0.9885057471264368,0.025935392826795578
0.06770511162346061,0.9885057471264368,0.02593923546373844
0.0677241534480819,0.9885057471264368,0.025939714163541794
0.06773939462135704,0.9885057471264368,0.025944946333765984
0.0677432059866089,0.9885057471264368,0.025949615985155106
0.06775464265616207,0.9885057471264368,0.025953220203518867
0.0677737123557557,0.9885057471264368,0.02595413662493229
0.06778897584595461,0.9885057471264368,0.02595672197639942
0.06780806487947735,0.9885057471264368,0.02596052549779415
0.06782334384858044,0.9885057471264368,0.02596486173570156
0.0678615714124676,0.9885057471264368,0.025966744869947433
0.0678730480861379,0.9885057471264368,0.025968648493289948
0.06788452864230943,0.9885057471264368,0.025969412177801132
0.0678883563574852,0.9885057471264368,0.025980249047279358
0.06789218450434194,0.9885057471264368,0.025991670787334442
0.06789601308295269,0.9885057471264368,0.026005521416664124
0.06790367153572839,0.9885057471264368,0.02600770816206932
0.06792665726375176,0.9885057471264368,0.026017148047685623
0.0679304897314376,0.9885057471264368,0.026029987260699272
0.067953493622305,0.9885057471264368,0.02603388950228691
0.06797267543612036,0.9885057471264368,0.026036206632852554
0.06798035119417312,0.9885057471264368,0.02605646848678589
0.06798418972332015,0.9885057471264368,0.02606090158224106
0.06799954817575964,0.9885057471264368,0.026064809411764145
0.06801107156979043,0.9885057471264368,0.02606833726167679
0.06801875600248573,0.9885057471264368,0.026070287451148033
0.0680379746835443,0.9885057471264368,0.026072656735777855
0.06804181972308562,0.9885057471264368,0.02608376555144787
0.06806489908982984,0.9885057471264368,0.02608732506632805
0.06790681895284406,0.9860426929392446,0.02609645202755928
0.06791449898213074,0.9860426929392446,0.026097962632775307
0.06793370665761637,0.9860426929392446,0.026126708835363388
0.06794908062234795,0.9860426929392446,0.026129694655537605
0.06795677021445143,0.9860426929392446,0.026153162121772766
0.0679683078664403,0.9860426929392446,0.02615317516028881
0.06797600181118406,0.9860426929392446,0.02616090141236782
0.06799524429598595,0.9860426929392446,0.02616138942539692
0.0680222020842773,0.9860426929392446,0.026168283075094223
0.0680376161341491,0.9860426929392446,0.026171423494815826
0.06804918125672843,0.9860426929392446,0.02617223747074604
0.0680568935229784,0.9860426929392446,0.026172487065196037
0.06807618183879378,0.9860426929392446,0.026189975440502167
0.06809548109088848,0.9860426929392446,0.026191581040620804
0.06811092837293711,0.9860426929392446,0.026195235550403595
0.06811479128856625,0.9860426929392446,0.026200681924819946
0.06811865464239124,0.9860426929392446,0.026202034205198288
0.06812638266492711,0.9860426929392446,0.02621416747570038
0.06813024733378716,0.9860426929392446,0.02621929533779621
0.06813411244114143,0.9860426929392446,0.02622554451227188
0.0681418439716312,0.9860426929392446,0.026235315948724747
0.06815731229782646,0.9860426929392446,0.026236291974782944
0.06816504909472729,0.9860426929392446,0.02623661234974861
0.0681689181518901,0.9860426929392446,0.026242408901453018
0.06817665758401453,0.9860426929392446,0.026264870539307594
